Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Grayson Rodriguez","LAA",7,8,12,3.9471,23,23,0,0,,122,516,112,58,54,16,41,,5,128,9.43446,3.01372,3.1305,1.18359,0.248239,0.0792968,0.16894198209047318,0.239108,1.25529,0.295515,0.727122,,,3.86842,2.09815,1.83538,999,,,,,,,532.8000000000002,4.3672131147541,520,4.262295081967213,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Steven Matz","TBR",7,7,11,4.06956,33,23,0,1,,134,570,136,65,61,18,36,,5,117,7.86596,2.44653,3.21515,1.19773,0.205279,0.0638473,0.14143119007349014,0.257594,1.28982,0.300495,0.728011,,,4.03437,2.06966,1.66634,999,,,,,,,531.5999999999999,3.967164179104477,551,4.111940298507463,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Gavin Williams","CLE",10,9,17,3.84661,31,31,0,0,,168,716,149,78,72,21,71,,6,172,9.19887,3.79945,2.4211,1.11951,0.240371,0.0992817,0.14108963310718536,0.233538,1.30859,0.287653,0.746062,,,4.07754,2.06059,2.4262,999,,,,,,,710.5000000000001,4.229166666666667,680,4.0476190476190474,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Ryan Pepiot","TBR",11,11,15,4.18076,31,31,0,0,,169,710,151,84,79,26,60,,8,171,9.07707,3.21709,2.82151,1.36857,0.240274,0.0851579,0.1551162600517273,0.23562,1.25064,0.281777,0.724874,,,4.31507,2.05034,2.0504,999,,,,,,,676.2000000000002,4.001183431952664,645,3.8165680473372783,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Reese Olson","DET",8,8,12,3.89677,32,24,0,1,,134,566,125,63,58,15,45,,5,125,8.43574,3.00837,2.80409,1.01445,0.221657,0.0790476,0.14260926842689514,0.242062,1.26729,0.292501,0.717977,,,3.84826,2.04717,1.83444,999,,,,,,,586.0999999999999,4.373880597014924,579,4.32089552238806,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Gerrit Cole","NYY",8,7,12,3.94888,23,23,0,0,,136,564,122,64,60,20,39,,5,135,8.93499,2.60827,3.42564,1.29806,0.238813,0.0697135,0.16909997165203094,0.235255,1.19119,0.280999,0.726467,,,4.00138,2.04116,1.83123,999,,,,,,,581.2,4.273529411764706,558,4.102941176470588,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Braxton Ashcraft","PIT",8,9,11,3.83532,45,23,0,1,,149,635,146,69,64,16,45,,7,132,7.93822,2.72514,2.91297,0.973049,0.207185,0.0711251,0.13605983555316925,0.250611,1.2827,0.298566,0.727726,,,3.81799,2.03096,2.36838,999,,,,,,,638.2000000000002,4.283221476510068,649,4.355704697986577,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Shane Smith","CHW",8,10,15,4.18817,29,29,0,0,,160,675,145,80,74,21,60,,11,150,8.4518,3.38527,2.49664,1.16428,0.221803,0.0888405,0.13296255469322205,0.239597,1.28386,0.286152,0.710177,,,4.27476,2.0223,1.92281,999,,,,,,,635.7,3.9731250000000005,614,3.8375,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Tatsuya Imai","HOU",8,8,13,4.15392,26,26,0,0,,149,635,138,74,69,20,57,,5,155,9.3387,3.43611,2.71781,1.23352,0.243898,0.0897407,0.1541573703289032,0.241112,1.30679,0.29603,0.72621,,,4.0956,2.01921,1.75949,999,,,,,,,621.8000000000002,4.173154362416109,609,4.087248322147651,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Quinn Priester","MIL",10,10,15,4.11465,29,29,0,0,,174,742,169,86,79,21,59,,8,145,7.53643,3.05121,2.46998,1.06699,0.195956,0.0793349,0.11662086099386215,0.250642,1.31384,0.291906,0.712746,,,4.15367,2.00769,2.2594,999,,,,,,,678.9000000000002,3.9017241379310357,686,3.942528735632184,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Cody Ponce","TOR",9,8,10,4.07359,44,23,0,1,,151,639,144,74,69,21,45,,6,148,8.82172,2.68167,3.28963,1.23458,0.232222,0.0705921,0.16162989288568497,0.245089,1.24966,0.294509,0.718147,,,3.97167,1.99332,1.49084,999,,,,,,,631.7000000000002,4.183443708609272,629,4.1655629139072845,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"Jack Leiter","TEX",9,9,14,4.28339,28,28,0,0,,148,631,133,76,70,19,61,,6,141,8.56892,3.69225,2.32078,1.18407,0.223618,0.0963545,0.12726347893476486,0.235402,1.30688,0.280731,0.709881,,,4.28758,1.96293,1.41855,999,,,,,,,596.7,4.031756756756757,574,3.8783783783783785,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Chris Bassitt",,10,9,15,4.10066,29,29,0,0,,162,697,157,80,74,21,56,,11,147,8.18274,3.13404,2.61093,1.16114,0.211341,0.0809448,0.1303962841629982,0.249433,1.31789,0.29504,0.724237,,,4.23756,1.95601,2.08959,999,,,,,,,625.3,3.859876543209876,630,3.888888888888889,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Nolan McLean","NYM",10,8,14,3.81917,26,26,0,0,,145,624,132,67,62,15,56,,10,140,8.69628,3.49238,2.49007,0.937756,0.225031,0.0903714,0.13465987145900726,0.236285,1.29389,0.290111,0.724514,,,3.93762,1.94877,2.16457,999,,,,,,,627.3,4.3262068965517235,612,4.220689655172414,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Foster Griffin","WSN",7,8,11,4.11386,37,23,0,1,,143,605,141,70,65,18,41,,6,128,8.07288,2.58323,3.12511,1.15341,0.211694,0.0677397,0.14395447075366974,0.253194,1.27582,0.298818,0.713675,,,4.00293,1.94315,1.86325,999,,,,,,,589.2,4.12027972027972,600,4.195804195804196,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Brayan Bello","BOS",9,10,14,4.2253,28,28,0,0,,153,660,154,78,72,17,54,,8,127,7.48635,3.17875,2.35512,0.999383,0.192316,0.0816587,0.11065763980150223,0.25712,1.36057,0.301283,0.70689,,,4.1371,1.91067,1.9512,999,,,,,,,590.7,3.8607843137254907,612,4,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Trey Yesavage","TOR",7,6,12,3.83068,34,24,0,1,,130,546,110,60,55,15,54,,4,141,9.79038,3.75245,2.60906,1.04911,0.258613,0.0991211,0.15949221700429916,0.224938,1.26289,0.285314,0.729082,,,3.81155,1.9085,1.79151,999,,,,,,,603.5,4.642307692307693,567,4.361538461538461,,,,,,,,,,,,,,,,,,,"Trey Yesavage","35456",702056
"Nick Martinez",,10,11,13,4.41415,28,28,0,0,,159,677,164,84,78,20,45,,6,119,6.75874,2.52628,2.67538,1.15358,0.176061,0.0658078,0.11025285720825195,0.261682,1.3136,0.294889,0.693111,,,4.25422,1.88051,1.49512,999,,,,,,,589.2000000000002,3.7056603773584915,620,3.89937106918239,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Shane Baz","BAL",10,10,14,4.28092,29,29,0,0,,160,683,151,82,76,23,57,,8,157,8.83165,3.20612,2.75462,1.27919,0.230417,0.0836476,0.1467697024345398,0.243717,1.29487,0.291982,0.714939,,,4.24253,1.88015,1.51661,999,,,,,,,627.5,3.921875,620,3.875,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Bubba Chandler","PIT",9,9,12,4.111,38,26,0,1,,149,641,140,73,68,18,57,,10,137,8.3308,3.46476,2.40444,1.07129,0.214554,0.0892324,0.1253213882446289,0.244017,1.32778,0.292221,0.717698,,,4.18303,1.86571,1.95815,999,,,,,,,594.2000000000002,3.987919463087249,588,3.946308724832215,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"Braxton Garrett","MIA",7,7,11,3.8804,33,23,0,1,,131,553,130,61,57,16,32,,9,114,7.82187,2.20652,3.54488,1.1043,0.206173,0.0581608,0.14801257103681564,0.253384,1.23466,0.297529,0.72239,,,3.92281,1.85912,1.99336,999,,,,,,,543.6000000000001,4.1496183206106885,556,4.244274809160306,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Cade Smith","CLE",6,3,0,2.84593,70,0,30,3,,70,285,53,24,22,6,22,,4,91,11.6703,2.84023,4.10894,0.761812,0.318851,0.0775995,0.2412518933415413,0.203302,1.06638,0.28817,0.760444,,,2.76345,1.84827,1.86165,999,,,,,,,572.4000000000001,8.177142857142858,538,7.685714285714286,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Cade Cavalli","WSN",7,9,13,4.1931,26,26,0,0,,137,594,135,69,64,15,48,,10,117,7.68429,3.17269,2.42201,0.993839,0.197336,0.0814761,0.11585970222949982,0.2517,1.3342,0.296752,0.701822,,,4.14248,1.83794,1.76128,999,,,,,,,538.3000000000002,3.929197080291972,550,4.014598540145985,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Edward Cabrera","CHC",9,7,14,3.92317,26,26,0,0,,137,577,117,65,60,17,55,,8,146,9.58978,3.58752,2.6731,1.08596,0.253401,0.0947966,0.15860392898321152,0.226869,1.24943,0.284764,0.718126,,,3.93666,1.82371,2.02548,999,,,,,,,603.5000000000002,4.405109489051097,567,4.138686131386861,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Jacob Lopez","ATH",8,8,12,4.16751,24,24,0,0,,132,567,119,66,61,19,53,,8,137,9.35341,3.61254,2.58915,1.26603,0.242438,0.0936363,0.14880210906267166,0.235913,1.30409,0.287941,0.727599,,,4.26623,1.82318,1.76488,999,,,,,,,524.7000000000002,3.9750000000000014,504,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Jacob Lopez","25098",682052
"Bailey Ober","MIN",7,8,10,4.26638,39,23,0,1,,142,595,140,73,68,23,33,,5,129,8.18089,2.09317,3.90837,1.46065,0.217726,0.0557076,0.1620183363556862,0.25119,1.2137,0.288867,0.714007,,,4.23396,1.82041,1.40208,999,,,,,,,551.9,3.886619718309859,559,3.936619718309859,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Kyle Freeland","COL",9,13,13,5.01842,32,32,0,0,,177,778,205,106,99,28,46,,7,132,6.68377,2.35771,2.83486,1.42826,0.169262,0.0597076,0.10955481976270676,0.283221,1.41984,0.313527,0.685882,,,4.61079,1.81895,1.82932,999,,,,,,,537.4000000000001,3.036158192090396,626,3.536723163841808,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Zebby Matthews","MIN",8,7,9,3.96317,43,19,0,1,,126,529,123,60,55,18,31,,3,125,8.95415,2.19839,4.07306,1.26419,0.236001,0.057942,0.1780589036643505,0.248549,1.22545,0.298946,0.729675,,,3.77548,1.81474,1.55663,999,,,,,,,543.2,4.311111111111112,548,4.349206349206349,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Shota Imanaga","CHC",9,8,13,4.03925,26,26,0,0,,147,606,140,71,66,26,33,,4,134,8.20149,2.00237,4.0959,1.56412,0.220933,0.0539402,0.16699329018592834,0.246187,1.17615,0.279658,0.743751,,,4.32461,1.80199,2.0359,999,,,,,,,561,3.816326530612245,554,3.7687074829931975,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Jacob Misiorowski","MIL",9,8,11,3.95045,40,24,0,1,,142,605,116,67,62,18,64,,10,164,10.4118,4.0846,2.54905,1.12246,0.271106,0.106356,0.16475000232458115,0.219389,1.27563,0.282877,0.728826,,,4.00706,1.7912,1.97405,999,,,,,,,637.8,4.4915492957746475,586,4.126760563380282,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Ryne Nelson","ARI",9,8,15,4.11448,29,29,0,0,,167,705,166,82,77,22,47,,5,137,7.38713,2.52484,2.92578,1.19714,0.194841,0.0665945,0.12824629992246628,0.254432,1.27304,0.291644,0.717816,,,4.1581,1.75675,2.37557,999,,,,,,,651.5999999999998,3.9017964071856275,667,3.9940119760479043,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Logan Henderson","MIL",9,9,10,4.15368,41,23,0,1,,134,565,123,66,62,21,41,,5,135,9.01133,2.74913,3.27788,1.39365,0.238272,0.0726908,0.16558106243610382,0.237182,1.22156,0.281286,0.724908,,,4.16489,1.73662,1.53763,999,,,,,,,549.5,4.100746268656716,533,3.9776119402985075,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Edwin Díaz","LAD",5,2,0,2.98104,66,0,36,3,,66,268,47,24,22,7,23,,4,93,12.6724,3.18413,3.97988,0.912122,0.346894,0.087162,0.25973232835531235,0.196799,1.06973,0.288741,0.761744,,,2.89978,1.7357,1.72947,999,,,,,,,577.1,8.743939393939394,536,8.121212121212121,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Griffin Jax","TBR",5,3,0,2.93137,67,0,12,10,,67,272,54,24,22,7,19,,2,86,11.5168,2.51732,4.57504,0.880091,0.314848,0.0688187,0.24602969735860825,0.213848,1.08188,0.296744,0.766955,,,2.78655,1.71631,1.58263,999,,,,,,,478.29999999999995,7.138805970149253,453,6.7611940298507465,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Reynaldo López","ATL",9,7,10,3.80437,39,21,0,1,,131,547,119,60,55,16,45,,3,132,9.08607,3.11238,2.91933,1.06632,0.241339,0.0826694,0.15867003053426743,0.237813,1.25209,0.293644,0.734111,,,3.77327,1.70381,2.08572,999,,,,,,,587.2000000000002,4.4824427480916045,571,4.358778625954199,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Noah Cameron","KCR",8,8,13,4.17631,26,26,0,0,,142,604,141,71,66,19,46,,5,120,7.57361,2.91485,2.59828,1.18972,0.1978,0.0761274,0.12167279422283173,0.254195,1.31369,0.293685,0.720327,,,4.25185,1.70229,1.89873,999,,,,,,,537.4999999999999,3.785211267605633,550,3.8732394366197185,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Seth Lugo","KCR",9,10,14,4.36381,28,28,0,0,,160,687,161,83,78,23,53,,6,135,7.57485,2.97812,2.5435,1.28767,0.19595,0.0770397,0.11891072988510132,0.257185,1.34041,0.294655,0.717819,,,4.4218,1.6737,1.84172,999,,,,,,,575.5,3.596875,594,3.7125,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Eduardo Rodriguez","ARI",9,9,13,4.23897,26,26,0,0,,142,611,143,72,67,19,50,,3,126,8.00835,3.17331,2.52366,1.23092,0.206537,0.08184,0.12469662725925446,0.255973,1.35959,0.299314,0.728821,,,4.25629,1.67367,1.78805,999,,,,,,,538.3,3.790845070422535,556,3.915492957746479,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Justin Verlander",,8,8,13,4.34275,26,26,0,0,,141,602,140,73,68,20,45,,6,117,7.47769,2.84725,2.62628,1.29825,0.19445,0.0740401,0.12041009962558746,0.253818,1.31065,0.28891,0.71536,,,4.41517,1.67183,1.47539,999,,,,,,,514.4000000000001,3.6482269503546108,526,3.730496453900709,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Aroldis Chapman","BOS",5,3,0,2.9699,62,0,31,2,,62,255,45,22,20,5,28,,2,88,12.7433,4.04592,3.14967,0.790112,0.343962,0.109206,0.23475664854049683,0.197936,1.1701,0.296151,0.778064,,,2.87304,1.66712,1.74024,999,,,,,,,529.3,8.537096774193548,494,7.967741935483871,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Zack Littell",,9,11,14,4.61509,31,31,0,0,,178,751,189,98,91,30,37,,7,135,6.84119,1.86185,3.67442,1.53613,0.18003,0.0489956,0.1310347057878971,0.267198,1.26923,0.292822,0.69827,,,4.5727,1.6598,1.28206,999,,,,,,,594.8000000000001,3.3415730337078657,638,3.5842696629213484,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Roki Sasaki","LAD",8,6,8,4.1628,41,19,0,1,,123,528,115,62,57,17,44,,8,129,9.41076,3.19845,2.94229,1.21561,0.244189,0.0829927,0.16119597107172012,0.240925,1.28669,0.296568,0.717375,,,4.04939,1.64306,1.26407,999,,,,,,,508.1,4.130894308943089,500,4.065040650406504,,,,,,,,,,,,,,,,,,,"Roki Sasaki","35323",808963
"Cam Schlittler","NYY",8,7,12,4.05434,23,23,0,0,,121,515,111,59,54,16,45,,6,119,8.86588,3.33468,2.65869,1.18158,0.230767,0.0867971,0.14396972209215164,0.237851,1.28683,0.286917,0.723644,,,4.12075,1.64036,1.41161,999,,,,,,,495.0000000000001,4.090909090909092,482,3.9834710743801653,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Michael McGreevy","STL",9,9,12,3.98665,32,24,0,1,,144,605,149,69,64,16,34,,4,100,6.28803,2.15762,2.91433,1.02539,0.165955,0.0569444,0.10901034250855446,0.262436,1.27477,0.294155,0.71243,,,4.01703,1.61871,1.88633,999,,,,,,,571.4000000000002,3.968055555555557,602,4.180555555555555,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Bryce Miller","SEA",8,8,13,4.11428,26,26,0,0,,141,590,131,69,64,20,42,,5,125,7.98299,2.66933,2.99064,1.26699,0.211954,0.0708725,0.1410815641283989,0.24143,1.22624,0.279462,0.714924,,,4.19408,1.58814,1.22268,999,,,,,,,565.8000000000001,4.012765957446809,554,3.9290780141843973,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Dustin May","STL",9,10,11,4.17477,38,24,0,1,,156,662,144,78,72,19,57,,11,141,8.18024,3.27011,2.50152,1.07217,0.213744,0.0854456,0.1282985955476761,0.241662,1.28584,0.288022,0.70243,,,4.17121,1.5845,1.63759,999,,,,,,,628.3000000000001,4.027564102564103,615,3.9423076923076925,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Mike Burrows","HOU",6,7,11,4.10845,34,24,0,1,,131,554,121,64,60,19,44,,5,129,8.88265,3.05,2.91234,1.3019,0.233407,0.0801439,0.15326274186372757,0.240502,1.26517,0.28738,0.727325,,,4.17288,1.57869,1.43398,999,,,,,,,536.1,4.092366412213741,523,3.9923664122137406,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Jameson Taillon","CHC",9,9,13,4.39706,28,28,0,0,,153,641,155,80,75,25,36,,4,118,6.98455,2.12412,3.28821,1.46645,0.18481,0.0562037,0.12860576808452606,0.258341,1.25323,0.284901,0.71108,,,4.48643,1.57416,1.49321,999,,,,,,,537.7,3.5143790849673207,556,3.633986928104575,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Taj Bradley","MIN",7,8,8,4.19947,45,19,0,1,,131,554,123,66,61,17,45,,4,125,8.61595,3.11413,2.76672,1.19141,0.225823,0.081621,0.1442018672823906,0.244132,1.28919,0.292318,0.71139,,,4.06914,1.55348,1.19908,999,,,,,,,547.5,4.179389312977099,541,4.129770992366412,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Matthew Liberatore","STL",9,10,14,4.22169,28,28,0,0,,150,643,149,76,70,19,48,,6,125,7.49628,2.90402,2.58135,1.12403,0.194609,0.0753906,0.11921878904104233,0.252972,1.31325,0.292664,0.708844,,,4.1854,1.53994,1.63472,999,,,,,,,576.9,3.8459999999999996,591,3.94,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Dean Kremer","BAL",9,10,13,4.43068,28,28,0,0,,155,660,157,82,76,24,48,,4,130,7.57304,2.77008,2.73387,1.36992,0.19731,0.0721725,0.12513729184865952,0.257737,1.32013,0.293145,0.713382,,,4.44136,1.52568,1.20851,999,,,,,,,547.5999999999999,3.532903225806451,567,3.6580645161290324,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Max Meyer","MIA",8,9,11,4.23454,36,24,0,1,,139,594,137,71,65,18,46,,5,125,8.11319,2.97939,2.7231,1.19135,0.210509,0.0773049,0.13320434838533401,0.25254,1.32048,0.297168,0.713526,,,4.14614,1.50743,1.56396,999,,,,,,,552.0000000000002,3.9712230215827353,562,4.043165467625899,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Anthony Kay","CHW",7,9,12,4.45192,24,24,0,0,,138,601,142,74,68,18,53,,5,112,7.31287,3.42013,2.13819,1.20003,0.187054,0.0874826,0.09957164525985718,0.262064,1.4089,0.300499,0.713138,,,4.4968,1.50445,1.15158,999,,,,,,,480.6000000000001,3.4826086956521745,506,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Anthony Kay","20387",641743
"Zach Eflin","BAL",9,9,13,4.37077,26,26,0,0,,146,613,155,77,71,23,28,,5,111,6.85909,1.7428,3.93568,1.41505,0.181665,0.0461586,0.1355067752301693,0.267027,1.25383,0.295957,0.70645,,,4.32949,1.49455,1.16258,999,,,,,,,517.5000000000001,3.5445205479452064,554,3.7945205479452055,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Chad Patrick","MIL",8,9,12,4.40786,26,26,0,0,,140,595,133,73,68,22,45,,6,131,8.4264,2.91532,2.89038,1.4437,0.220031,0.0761255,0.14390601962804794,0.244289,1.27384,0.282792,0.714138,,,4.44786,1.49424,1.42998,999,,,,,,,528.5999999999999,3.775714285714285,523,3.7357142857142858,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Robbie Ray","SFG",10,10,16,4.11946,31,31,0,0,,174,741,161,85,80,25,65,,6,176,9.10483,3.34999,2.71787,1.31074,0.237136,0.0872508,0.1498851776123047,0.240179,1.29851,0.289197,0.737397,,,4.23342,1.49124,2.06338,999,,,,,,,700.5000000000001,4.025862068965518,684,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Davis Martin","CHW",7,10,13,4.54383,28,28,0,0,,150,648,154,82,76,21,51,,7,117,7.03016,3.08081,2.28192,1.25582,0.180762,0.079215,0.10154750943183899,0.260481,1.36642,0.293786,0.702027,,,4.55596,1.48965,1.09642,999,,,,,,,511.30000000000007,3.408666666666667,537,3.58,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Bryan Abreu","HOU",4,2,0,2.97104,68,0,3,13,,68,281,50,24,22,6,28,,4,91,12.0104,3.7631,3.19161,0.850214,0.322486,0.101042,0.22144415229558945,0.201954,1.15871,0.288684,0.778544,,,3.10733,1.489,1.64088,999,,,,,,,452.4000000000001,6.6529411764705895,415,6.102941176470588,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Robby Snelling","MIA",7,7,11,4.03056,21,21,0,0,,112,481,110,54,50,13,39,,3,96,7.75773,3.14243,2.46871,1.07794,0.200539,0.0812323,0.1193063035607338,0.251485,1.33493,0.294753,0.728621,,,4.10371,1.47544,1.71541,999,,,,,,,448.9000000000001,4.0080357142857155,457,4.080357142857143,,,,,,,,,,,,,,,,,,,"Robby Snelling","sa3020707",702281
"Josh Hader","HOU",5,3,0,3.21077,66,0,31,2,,66,267,47,26,24,8,25,,2,92,12.5615,3.45627,3.63441,1.14887,0.344669,0.0948349,0.24983365833759308,0.195098,1.09178,0.275674,0.770967,,,3.26854,1.46922,1.2817,999,,,,,,,533.8000000000001,8.08787878787879,492,7.454545454545454,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Joey Cantillo","CLE",8,7,10,3.80183,54,21,0,1,,144,615,127,66,61,18,63,,4,153,9.58212,3.94696,2.42772,1.1137,0.249461,0.102755,0.14670607447624207,0.231791,1.31931,0.289892,0.754393,,,4.01881,1.45832,1.68362,999,,,,,,,623.0000000000002,4.32638888888889,595,4.131944444444445,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Sean Manaea","NYM",8,7,9,4.19303,43,21,0,1,,136,573,124,68,63,20,43,,7,139,9.21847,2.85011,3.23443,1.33254,0.243575,0.0753068,0.16826775670051575,0.237767,1.22816,0.286874,0.71141,,,4.12637,1.42608,1.23219,999,,,,,,,570.0000000000001,4.191176470588236,552,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Andre Pallante","STL",8,9,13,4.25132,26,26,0,0,,143,623,148,74,68,14,55,,5,100,6.3078,3.46659,1.8196,0.852388,0.161097,0.0885346,0.07256288826465607,0.263518,1.42168,0.30015,0.704014,,,4.21642,1.40264,1.39951,999,,,,,,,521.2,3.644755244755245,553,3.867132867132867,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Simeon Woods Richardson","MIN",7,7,9,4.34563,39,21,0,1,,127,542,122,66,61,18,47,,4,115,8.19881,3.31194,2.47553,1.26548,0.212924,0.0860114,0.12691257894039154,0.247929,1.33042,0.290366,0.71559,,,4.33072,1.40056,1.14742,999,,,,,,,482.2000000000002,3.796850393700789,482,3.795275590551181,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Cade Horton","CHC",8,8,12,4.12337,24,24,0,0,,127,535,119,63,58,17,41,,5,111,7.85928,2.86912,2.73927,1.22572,0.207852,0.0758788,0.13197346031665802,0.242987,1.25211,0.281514,0.715893,,,4.23998,1.39653,1.58831,999,,,,,,,505.3000000000002,3.9787401574803165,498,3.921259842519685,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Will Warren","NYY",8,8,9,4.25598,47,21,0,1,,136,583,128,70,64,19,48,,6,134,8.8737,3.21187,2.76278,1.23141,0.229394,0.0830302,0.14636410772800446,0.242755,1.30363,0.291631,0.71086,,,4.13624,1.37971,1.01416,999,,,,,,,549.9000000000001,4.043382352941177,543,3.9926470588235294,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Max Scherzer",,7,8,11,4.33122,24,24,0,0,,128,535,122,66,61,22,36,,5,123,8.70179,2.51428,3.46095,1.57495,0.23046,0.0665884,0.16387107223272324,0.245873,1.23212,0.284568,0.724701,,,4.43748,1.37685,1.36648,999,,,,,,,482.40000000000003,3.7687500000000003,477,3.7265625,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Michael Soroka","ARI",9,9,10,4.16829,47,23,0,1,,145,617,132,72,67,18,54,,12,142,8.83049,3.35413,2.63272,1.09349,0.22996,0.0873467,0.14261290431022644,0.238785,1.28297,0.29112,0.705885,,,4.11589,1.36138,1.66341,999,,,,,,,598.4000000000001,4.126896551724139,581,4.006896551724138,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Justin Steele","CHC",5,4,8,3.58055,15,15,0,0,,81,336,75,35,32,9,22,,3,76,8.444,2.47817,3.40736,1.01357,0.226061,0.0663451,0.15971611440181732,0.240874,1.20062,0.291226,0.737574,,,3.64983,1.34866,1.5638,999,,,,,,,370.69999999999993,4.576543209876542,365,4.506172839506172,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Aaron Civale",,8,9,12,4.58147,26,26,0,0,,137,586,134,75,70,21,43,,7,119,7.81984,2.82349,2.76957,1.40953,0.202913,0.0732651,0.1296474114060402,0.250624,1.29545,0.285344,0.697031,,,4.52797,1.34706,1.02666,999,,,,,,,495.10000000000025,3.613868613138688,500,3.6496350364963503,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
