Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yaramil Hiraldo","BAL",1,1,0,4.19879,38,0,0,1,,38,160,35,19,18,6,14,,1,39,9.2093,3.21411,2.86527,1.33691,0.24338,0.0849414,0.15843894332647324,0.241151,1.2807,0.291577,0.727925,,,4.14311,0.0467022,-0.0234321,999,,,,,,,153.39999999999998,4.036842105263157,149,3.9210526315789473,,,,,,,,,,,,,,,,,,,"Yaramil Hiraldo","25215",682274
"Josh White","MIA",3,3,0,3.96119,47,0,0,1,,47,201,42,22,21,6,19,,2,47,9.08539,3.65318,2.48698,1.06963,0.236369,0.0950429,0.14132661372423172,0.234561,1.30156,0.288765,0.728366,,,4.01827,0.0459593,0.0546377,999,,,,,,,199.8,4.251063829787234,192,4.085106382978723,,,,,,,,,,,,,,,,,,,"Josh White","sa3019953",687985
"Walker Buehler","SDP",2,3,1,4.89232,25,3,0,1,,39,172,40,23,21,6,15,,2,33,7.70245,3.44967,2.23281,1.44541,0.193836,0.0868126,0.10702317953109741,0.259865,1.41585,0.294878,0.696644,,,4.83674,0.0456865,-0.0381719,999,,,,,,,129.8,3.3282051282051284,136,3.4871794871794872,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Ben Kudrna","KCR",1,1,1,4.796,10,2,0,1,,16,73,17,9,9,2,7,,1,12,6.8561,3.93918,1.74049,1.13991,0.171376,0.0984642,0.07291145622730255,0.260315,1.46906,0.294353,0.693606,,,4.70749,0.0447094,-0.0193282,999,,,,,,,53.60000000000001,3.3500000000000005,58,3.625,,,,,,,,,,,,,,,,,,,"Ben Kudrna","sa3018253",695667
"Ryan Webb","CLE",0,1,1,4.5987,2,2,0,0,,9,39,9,5,4,1,4,,1,7,7.2724,3.95556,1.83852,1.21999,0.182136,0.0990667,0.08306977152824402,0.258462,1.45563,0.294719,0.71474,,,4.79643,0.0446373,0.0461956,999,,,,,,,29.900000000000013,3.3222222222222237,31,3.4444444444444446,,,,,,,,,,,,,,,,,,,"Ryan Webb","sa3018280",669067
"Thomas Harrington","PIT",1,1,1,4.58958,10,2,0,1,,16,71,17,9,8,2,5,,1,13,7.02064,2.7819,2.52369,1.32784,0.180608,0.0715652,0.10904315859079361,0.261116,1.3441,0.292299,0.701593,,,4.55915,0.04436,0.0164153,999,,,,,,,61.60000000000001,3.8500000000000005,66,4.125,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Jaden Hill","COL",3,3,0,4.51572,52,0,0,6,,52,228,51,28,26,7,20,,5,51,8.86977,3.42822,2.58728,1.12691,0.224587,0.0868044,0.13778278976678848,0.253159,1.36941,0.308988,0.69336,,,4.24248,0.0440252,0.0451363,999,,,,,,,217.10000000000005,4.175000000000001,220,4.230769230769231,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Zack Kelly","BOS",3,3,0,4.35782,58,0,0,12,,58,253,54,30,28,7,27,,3,56,8.74449,4.23428,2.06517,1.105,0.222964,0.107964,0.11499997228384018,0.242339,1.39823,0.294438,0.715953,,,4.37607,0.0436102,0.0808238,999,,,,,,,272.70000000000005,4.701724137931035,269,4.637931034482759,,,,,,,,,,,,,,,,,,,"Zack Kelly","20349",677161
"Yohan Ramírez","PIT",3,3,0,4.18125,56,0,0,10,,56,246,51,28,26,6,24,,9,57,9.10644,3.77862,2.40999,0.939438,0.230365,0.0955874,0.13477728515863419,0.239556,1.33506,0.299836,0.701752,,,4.18395,0.0427953,0.13211,999,,,,,,,263.0000000000001,4.696428571428574,257,4.589285714285714,,,,,,,,,,,,,,,,,,,"Yohan Ramirez","19444",670990
"Ryan Johnson","LAA",1,1,0,4.05379,18,0,0,1,,18,77,18,9,8,2,6,,0,17,8.46616,2.91254,2.9068,1.13457,0.219179,0.0754022,0.14377693086862564,0.247899,1.30301,0.295881,0.72206,,,3.91585,0.0426919,-0.00213231,999,,,,,,,81.80000000000003,4.544444444444446,84,4.666666666666667,,,,,,,,,,,,,,,,,,,"Ryan Johnson","35325",696270
"Pete Hansen","STL",0,1,1,4.59688,2,2,0,0,,9,38,10,5,4,1,3,,0,6,5.95257,2.86499,2.07769,1.29302,0.151342,0.0728416,0.07850092649459839,0.269755,1.40023,0.292684,0.707164,,,4.75858,0.0417326,0.0538385,999,,,,,,,31.30000000000001,3.477777777777779,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Pete Hansen","sa3020798",677337
"Jorge López",,2,2,0,4.36554,32,0,0,0,,32,140,32,17,16,3,12,,3,27,7.61821,3.29857,2.30955,0.960155,0.194158,0.0840675,0.11009052395820618,0.254663,1.36066,0.300771,0.686792,,,4.19677,0.0416049,-0.0282462,999,,,,,,,125.7,3.928125,130,4.0625,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
"Gordon Graceffo","STL",3,3,0,4.21806,58,0,0,12,,58,249,59,29,27,7,18,,2,46,7.15172,2.73159,2.61816,1.06239,0.185288,0.0707705,0.11451764404773712,0.256088,1.31548,0.294154,0.701689,,,4.09139,0.0410634,0.0605019,999,,,,,,,269.70000000000005,4.65,279,4.810344827586207,,,,,,,,,,,,,,,,,,,"Gordon Graceffo","29519",700669
"Sam Moll","CIN",2,2,0,4.44308,42,0,0,1,,42,182,39,23,21,5,19,,3,41,8.80321,4.06636,2.16489,1.11728,0.225527,0.104175,0.12135183811187744,0.24124,1.37096,0.293597,0.696845,,,4.37388,0.0404977,-0.0281654,999,,,,,,,167.9,3.9976190476190476,165,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Paul Sewald","ARI",3,3,0,4.52873,58,0,8,10,,58,245,54,32,29,9,20,,3,57,8.86969,3.04398,2.91385,1.41969,0.233715,0.0802083,0.1535065397620201,0.241373,1.26186,0.285425,0.688557,,,4.38518,0.0403345,-0.125937,667.1699829101562,,,,,,,303.1,5.225862068965518,298,5.137931034482759,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Luke Little","CHC",1,1,0,3.65135,20,0,0,1,,20,86,16,9,8,2,11,,2,23,10.3822,4.99673,2.07781,0.770737,0.267377,0.128682,0.13869492709636688,0.212101,1.33393,0.284955,0.734325,,,3.86994,0.0399644,0.0267314,999,,,,,,,92.80000000000001,4.640000000000001,85,4.25,,,,,,,,,,,,,,,,,,,"Luke Little","28036",681432
"Bradgley Rodriguez","SDP",3,3,0,4.14663,48,0,0,4,,48,209,44,24,22,6,22,,3,44,8.20932,4.11093,1.99695,1.03241,0.20974,0.10503,0.10470947623252869,0.239889,1.37359,0.286981,0.721696,,,4.38342,0.0393237,-0.00394747,999,,,,,,,196.00000000000003,4.083333333333334,191,3.9791666666666665,,,,,,,,,,,,,,,,,,,"Bradgley Rodriguez","29107",699134
"Adam Macko","TOR",1,1,1,4.53901,14,2,0,1,,20,90,20,11,10,3,9,,1,18,7.81207,3.74867,2.08396,1.29439,0.197823,0.0949267,0.10289643704891205,0.248321,1.38472,0.285533,0.711899,,,4.73526,0.0392939,-0.0518406,999,,,,,,,69.1,3.4549999999999996,71,3.55,,,,,,,,,,,,,,,,,,,"Adam Macko","sa3011555",671936
"Manuel Rodríguez","TBR",1,1,0,3.83001,16,0,0,1,,16,68,15,7,7,2,6,,1,15,8.28357,3.13268,2.64424,0.867546,0.217403,0.0822174,0.1351855844259262,0.242461,1.27297,0.296123,0.707082,,,3.80438,0.0392561,0.0262806,999,,,,,,,67.80000000000001,4.237500000000001,67,4.1875,,,,,,,,,,,,,,,,,,,"Manuel Rodriguez","20794",655889
"Dylan Dodd","ATL",3,2,0,4.0015,46,0,0,4,,46,194,47,22,20,6,12,,1,39,7.64767,2.26874,3.37089,1.21206,0.201213,0.0596913,0.1415216028690338,0.257455,1.26695,0.297613,0.72961,,,4.02986,0.038964,0.0946006,999,,,,,,,199.40000000000003,4.334782608695653,207,4.5,,,,,,,,,,,,,,,,,,,"Dylan Dodd","29928",689266
"Jack Kochanowicz","LAA",1,2,1,4.86534,18,2,0,1,,25,109,27,14,13,3,9,,2,16,5.80254,3.22152,1.80118,1.16349,0.145939,0.081024,0.06491506099700928,0.272633,1.44414,0.298097,0.678987,,,4.82731,0.0387677,0.0289584,999,,,,,,,80.89999999999999,3.2359999999999998,89,3.56,,,,,,,,,,,,,,,,,,,"Jack Kochanowicz","27688",686799
"John King","MIA",3,2,0,3.91124,52,0,0,7,,52,226,57,25,23,5,15,,1,33,5.7715,2.59772,2.22175,0.832028,0.147497,0.0663878,0.08110949397087097,0.272033,1.38616,0.304495,0.724292,,,3.994,0.0374421,0.0405492,999,,,,,,,221.10000000000002,4.251923076923077,241,4.634615384615385,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Jonathan Loáisiga","ARI",2,1,0,3.60692,34,0,0,1,,34,145,33,15,14,3,11,,2,29,7.60929,2.78762,2.72967,0.872015,0.198741,0.0728079,0.1259334832429886,0.251044,1.28835,0.298301,0.741366,,,3.77164,0.0371545,0.065687,999,,,,,,,151.90000000000003,4.46764705882353,154,4.529411764705882,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Richard Lovelady","WSN",2,2,0,4.10956,52,0,0,7,,52,224,50,26,24,6,18,,4,47,8.06723,3.10407,2.59892,0.987961,0.207878,0.0799862,0.12789154052734375,0.247537,1.3067,0.295909,0.701773,,,4.0488,0.0365669,0.0058243,999,,,,,,,237,4.5576923076923075,238,4.576923076923077,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"RJ Petit","COL",3,5,0,4.78895,55,0,0,9,,55,243,57,31,29,7,21,,4,47,7.72942,3.45638,2.23627,1.2245,0.194311,0.0868905,0.10742028802633286,0.263559,1.4294,0.306015,0.694545,,,4.54682,0.0361997,0.113629,999,,,,,,,227.7,4.14,239,4.345454545454546,,,,,,,,,,,,,,,,,,,"RJ Petit","sa3017848",696275
"Jean Cabrera","PHI",0,1,1,5.0269,2,2,0,0,,9,39,9,5,5,1,4,,1,6,6.58485,3.66567,1.79636,1.37756,0.165055,0.091883,0.07317154109477997,0.265787,1.46196,0.292409,0.689195,,,5.05582,0.0359365,0.0756626,999,,,,,,,27.900000000000013,3.1000000000000014,29,3.2222222222222223,,,,,,,,,,,,,,,,,,,"Jean Cabrera","sa3015433",691893
"Ryan Fernandez","STL",3,3,0,4.00962,44,0,0,1,,44,189,40,21,20,5,19,,1,45,9.2922,3.95308,2.35062,1.0439,0.239876,0.102048,0.13782787322998047,0.235057,1.34152,0.292289,0.730375,,,3.97479,0.0341595,0.0149225,999,,,,,,,194.10000000000002,4.411363636363637,189,4.295454545454546,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Tim Mayza","PHI",2,1,0,4.04922,31,0,0,1,,31,134,31,15,14,3,11,,1,26,7.5312,3.09118,2.43635,0.990574,0.193526,0.0794327,0.11409315466880798,0.25669,1.35707,0.30099,0.725838,,,4.01796,0.0340074,0.0259019,999,,,,,,,131.89999999999998,4.2548387096774185,136,4.387096774193548,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Justin Hagenman","NYM",1,1,0,4.11234,27,0,0,1,,27,113,26,13,12,4,6,,1,24,8.07126,2.07602,3.88784,1.32017,0.214653,0.0552112,0.15944140404462814,0.248991,1.20448,0.288444,0.714424,,,4.04914,0.0335133,0.000674921,999,,,,,,,114.00000000000003,4.222222222222223,114,4.222222222222222,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Huascar Brazobán","NYM",3,3,0,4.08275,52,0,0,7,,52,225,47,25,24,5,24,,3,49,8.55751,4.09215,2.0912,0.942457,0.219496,0.104962,0.11453448981046677,0.238527,1.36596,0.291715,0.719575,,,4.1292,0.0334205,0.00196287,999,,,,,,,246.10000000000002,4.732692307692308,240,4.615384615384615,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Anthony Banda","MIN",3,3,0,4.34213,60,0,1,12,,60,261,57,31,29,8,27,,3,58,8.70029,3.98439,2.18359,1.16636,0.222148,0.101735,0.12041288614273071,0.245115,1.38895,0.295447,0.721413,,,4.36012,0.0332969,-0.00185539,999,,,,,,,276.40000000000003,4.606666666666667,275,4.583333333333333,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Jared Lyons","CIN",0,1,1,5.30674,2,2,0,0,,9,38,9,5,5,1,4,,0,6,6.77469,3.80328,1.78127,1.548,0.169859,0.095358,0.07450077682733536,0.267606,1.48647,0.292343,0.687367,,,5.23376,0.0329635,0.0886746,999,,,,,,,30.900000000000013,3.433333333333335,32,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Jared Lyons","sa3020483",805723
"Chase Lee","TOR",2,2,0,3.88086,32,0,0,1,,32,136,30,15,14,4,10,,2,31,8.78707,2.80974,3.12736,1.15501,0.23045,0.0736884,0.1567620262503624,0.239969,1.24056,0.289445,0.730402,,,3.9547,0.0328478,0.0107082,999,,,,,,,139.60000000000002,4.362500000000001,138,4.3125,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Tyler Phillips","MIA",3,3,0,4.23004,68,0,3,15,,68,293,71,35,32,8,22,,2,50,6.61116,2.97207,2.22443,1.05752,0.170192,0.0765107,0.09368166327476501,0.263686,1.3724,0.298256,0.713054,,,4.28492,0.0314735,0.181288,999,,,,,,,323.20000000000005,4.752941176470589,339,4.985294117647059,,,,,,,,,,,,,,,,,,,"Tyler Phillips","20629",663969
"Luke Jackson",,2,2,0,4.23168,41,0,0,0,,41,178,39,21,19,5,19,,2,37,8.22544,4.17259,1.9713,1.018,0.210189,0.106625,0.10356460511684418,0.244535,1.40293,0.293587,0.715921,,,4.29865,0.0303336,0.0514978,999,,,,,,,151.50000000000003,3.695121951219513,151,3.682926829268293,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Gus Varland","WSN",2,3,0,4.36151,48,0,0,4,,48,213,47,25,23,6,21,,3,45,8.52143,3.89091,2.19009,1.08582,0.213783,0.0976139,0.1161690428853035,0.248953,1.4122,0.299538,0.715549,,,4.28864,0.0303178,-0.00316065,999,,,,,,,193.20000000000005,4.025000000000001,196,4.083333333333333,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Andrew Morris","MIN",1,1,0,4.02299,22,0,0,1,,22,93,22,11,10,3,6,,1,18,7.48507,2.42914,3.08137,1.076,0.195824,0.0635511,0.13227323442697525,0.256268,1.28039,0.297786,0.714443,,,3.93788,0.0297919,-0.00567579,999,,,,,,,87.7,3.9863636363636363,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Andrew Morris","sa3020569",702193
"Steven Cruz","KCR",2,2,0,4.21495,45,0,0,1,,45,194,41,23,21,5,20,,2,42,8.34309,3.93192,2.12189,0.98921,0.215002,0.101326,0.11367645114660263,0.240841,1.35797,0.291,0.707927,,,4.17139,0.0297748,-0.00799933,999,,,,,,,186.9,4.153333333333333,182,4.044444444444444,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Sean Guenther","DET",1,1,0,3.94477,18,0,0,1,,18,77,18,9,8,2,5,,1,14,6.85079,2.73926,2.50096,0.94913,0.177518,0.07098,0.10653800517320633,0.258965,1.32507,0.297658,0.717703,,,4.02322,0.0296531,-0.00782417,999,,,,,,,75.80000000000003,4.211111111111112,78,4.333333333333333,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"Grant Wolfram","BAL",3,3,0,4.26785,45,0,0,1,,45,198,44,23,21,5,20,,2,42,8.37162,3.9731,2.10707,1.0715,0.211101,0.100187,0.11091399937868118,0.24839,1.41415,0.297772,0.723419,,,4.29353,0.0291713,-0.0435125,999,,,,,,,179.1,3.98,182,4.044444444444444,,,,,,,,,,,,,,,,,,,"Grant Wolfram","21623",664991
"Anthony Nunez","BAL",2,2,0,4.05729,32,0,0,1,,32,137,28,16,14,4,14,,2,34,9.62953,3.8523,2.49968,1.06604,0.250034,0.100026,0.15000785887241364,0.231871,1.30421,0.292522,0.716255,,,4.03653,0.0290323,-0.0197677,999,,,,,,,138.8,4.3375,132,4.125,,,,,,,,,,,,,,,,,,,"Anthony Nunez","sa3010171",689296
"Joe Jiménez","ATL",1,1,0,4.00284,18,0,0,1,,18,76,16,9,8,2,7,,1,20,10.1832,3.261,3.12273,1.14997,0.267351,0.0856144,0.18173640221357346,0.231598,1.24809,0.295475,0.725302,,,3.75613,0.0289931,0.00157056,999,,,,,,,87.00000000000003,4.833333333333335,84,4.666666666666667,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Liam Hendriks","MIN",1,1,0,4.29522,18,0,0,1,,18,78,17,9,9,2,7,,1,19,9.53147,3.53889,2.69335,1.21188,0.243892,0.0905533,0.15333829075098038,0.239096,1.32733,0.29466,0.712801,,,4.07384,0.0283196,-0.00463937,999,,,,,,,82.40000000000002,4.577777777777779,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Yerry De los Santos","NYY",1,1,0,4.01697,34,0,0,1,,34,147,33,17,15,4,13,,1,28,7.29365,3.42922,2.12691,0.929639,0.188033,0.0884067,0.09962634742259979,0.247742,1.34524,0.289064,0.715771,,,4.11089,0.0265406,-0.0243889,999,,,,,,,134.60000000000002,3.9588235294117653,136,4,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Ryan Watson","BOS",3,3,0,4.24739,52,0,0,7,,52,224,53,26,25,6,18,,2,43,7.47339,3.13617,2.38297,1.08495,0.192591,0.0808197,0.11177127063274384,0.258107,1.36016,0.300175,0.715615,,,4.21727,0.0252393,0.0144075,999,,,,,,,227.2,4.369230769230769,236,4.538461538461538,,,,,,,,,,,,,,,,,,,"Ryan Watson","sa3015070",670245
"Julian Aguiar","CIN",1,2,1,5.01882,28,2,0,1,,35,150,37,21,19,6,11,,2,25,6.57227,2.77888,2.36508,1.48136,0.167842,0.0709667,0.09687492251396179,0.266602,1.36766,0.290643,0.676986,,,4.95144,0.0250566,0.0204564,999,,,,,,,103.99999999999999,2.971428571428571,112,3.2,,,,,,,,,,,,,,,,,,,"Julian Aguiar","30031",687924
"Kendry Rojas","MIN",2,2,0,4.16027,42,0,0,1,,42,183,41,21,19,5,16,,2,38,8.19987,3.47528,2.35949,1.06479,0.208791,0.0884899,0.12030099332332611,0.248672,1.36264,0.296188,0.722381,,,4.16143,0.02487,-0.0108281,999,,,,,,,168.70000000000002,4.0166666666666675,171,4.071428571428571,,,,,,,,,,,,,,,,,,,"Kendry Rojas","sa3016746",696070
"Riley Cornelio","WSN",1,1,1,5.19974,3,3,0,0,,17,75,18,10,10,3,8,,1,12,6.38369,4.11243,1.55229,1.41918,0.15819,0.101907,0.05628259479999542,0.268475,1.52941,0.292479,0.694529,,,5.23397,0.0246954,0.0754136,999,,,,,,,39.10000000000001,2.3000000000000007,43,2.5294117647058822,,,,,,,,,,,,,,,,,,,"Riley Cornelio","sa3020830",683000
"Daniel Lynch IV","KCR",3,3,0,4.30183,59,0,0,11,,59,255,61,31,28,8,19,,2,46,7.01034,2.91427,2.40553,1.18973,0.180439,0.0750101,0.10542864352464676,0.261223,1.3559,0.296031,0.716411,,,4.3933,0.0246659,0.0114517,999,,,,,,,252.60000000000005,4.2813559322033905,264,4.47457627118644,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Ben Casparius","LAD",3,3,0,4.61567,55,0,0,13,,55,238,53,30,28,8,21,,3,52,8.53131,3.43407,2.48431,1.38964,0.219079,0.0881851,0.13089435547590256,0.246976,1.34468,0.289103,0.706507,,,4.52813,0.0243444,-0.0890682,999,,,,,,,254.8,4.632727272727273,255,4.636363636363637,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"Colton Gordon","HOU",2,2,0,4.15957,40,0,0,1,,40,169,40,20,18,6,11,,2,35,7.9407,2.43837,3.25656,1.37332,0.208239,0.0639443,0.14429424703121185,0.25219,1.26007,0.289733,0.727492,,,4.2985,0.0239988,-0.0169573,999,,,,,,,153.2,3.8299999999999996,157,3.925,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Spencer Miles","TOR",1,1,0,4.2,21,0,0,0,,21,94,20,11,10,3,8,,0,21,9,3.6,2.5,1.2,0.223881,0.0895522,0.13432835787534714,0.229508,1.33333,0.272727,0.697674,,,4.06847,0.02359,-0.0253907,999,,,,,,,84.5,4.023809523809524,84,4,,,,,,,,,,,,,,,,,,,"Spencer Miles","sa3020475",693686
"DL Hall","MIL",3,2,0,4.02888,52,0,0,6,,52,225,47,25,23,6,23,,2,52,9.00195,4.04739,2.22414,1.05189,0.231193,0.103947,0.12724557518959045,0.235197,1.35061,0.288954,0.732555,,,4.14192,0.0233475,0.0254661,999,,,,,,,241.8,4.65,235,4.519230769230769,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Jacob Webb","CHC",3,3,0,4.26374,54,0,0,11,,54,229,48,27,26,8,21,,3,51,8.54026,3.52151,2.42517,1.27269,0.224234,0.0924611,0.13177254050970078,0.235617,1.28507,0.278342,0.715376,,,4.3909,0.0216254,0.0594455,999,,,,,,,250.40000000000003,4.637037037037038,240,4.444444444444445,,,,,,,,,,,,,,,,,,,"Jacob Webb","19274",657097
"Welinton Herrera","COL",2,2,0,4.40781,26,0,0,1,,26,114,25,14,13,3,11,,2,26,8.83517,3.8617,2.28789,1.14565,0.223042,0.097488,0.12555424124002457,0.25081,1.4091,0.304714,0.718074,,,4.30829,0.0216233,0.0224556,999,,,,,,,107.5,4.134615384615385,108,4.153846153846154,,,,,,,,,,,,,,,,,,,"Welinton Herrera","sa3016061",700327
"Marco Gonzales","SDP",0,1,1,4.87048,2,2,0,0,,9,40,10,5,5,2,3,,0,6,6.23841,2.94432,2.11879,1.541,0.158248,0.0746876,0.08356005698442459,0.270821,1.41526,0.290758,0.712405,,,5.06185,0.0213722,0.0485397,999,,,,,,,19.000000000000007,2.111111111111112,22,2.4444444444444446,,,,,,,,,,,,,,,,,,,"Marco Gonzales","15467",594835
"Mason Fluharty","TOR",2,2,0,3.93173,42,0,0,1,,42,180,37,20,18,5,17,,2,44,9.42422,3.72495,2.53003,1.15978,0.244215,0.0965265,0.14768829196691513,0.229905,1.29203,0.283432,0.73901,,,4.1206,0.0206221,0.00418827,999,,,,,,,188.10000000000002,4.4785714285714295,180,4.285714285714286,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Paxton Schultz","WSN",2,3,0,4.36817,46,0,0,1,,46,200,45,24,22,6,17,,1,41,8.10893,3.40718,2.37995,1.24492,0.207391,0.0871408,0.12025011330842972,0.250784,1.3656,0.293014,0.7202,,,4.3573,0.019848,-0.0256381,999,,,,,,,181.60000000000002,3.947826086956522,184,4,,,,,,,,,,,,,,,,,,,"Paxton Schultz","25501",687606
"Dylan Ross","NYM",1,1,0,3.96144,36,0,0,1,,36,155,31,17,16,4,17,,1,38,9.47656,4.32938,2.1889,1.07037,0.245208,0.112024,0.13318457454442978,0.228899,1.34735,0.286046,0.737203,,,4.10362,0.0196937,0.011152,999,,,,,,,162.60000000000005,4.516666666666668,154,4.277777777777778,,,,,,,,,,,,,,,,,,,"Dylan Ross","sa3025659",697811
"Sammy Peralta","MIL",1,1,0,4.07379,14,0,0,1,,14,59,13,7,6,2,4,,1,12,7.74236,2.77953,2.7855,1.14302,0.202476,0.0726895,0.12978676706552505,0.247558,1.27219,0.287984,0.713193,,,4.13754,0.0177274,-0.00144263,999,,,,,,,58.2,4.1571428571428575,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Sammy Peralta","25589",671111
"José Suarez","ATL",1,1,0,3.93568,22,0,0,1,,22,94,21,10,10,3,7,,1,21,8.70898,2.94938,2.95281,1.10228,0.227004,0.076877,0.15012653172016144,0.24636,1.28774,0.29841,0.73053,,,3.88969,0.0174659,0.0324091,999,,,,,,,93.30000000000001,4.240909090909091,93,4.2272727272727275,,,,,,,,,,,,,,,,,,,"Jose Suarez","19911",660761
"José Fermin","LAA",3,4,0,4.36969,52,0,0,6,,52,223,46,27,25,7,24,,2,54,9.30849,4.23546,2.19775,1.26942,0.241079,0.109693,0.13138583302497864,0.234687,1.35842,0.286376,0.722697,,,4.42189,0.0171518,-0.0354915,999,,,,,,,233.10000000000005,4.482692307692309,223,4.288461538461538,,,,,,,,,,,,,,,,,,,"Jose Fermin","33908",820862
"Michel Otañez","TEX",1,1,0,4.0471,22,0,0,1,,22,96,18,11,10,2,12,,2,27,10.8535,4.91295,2.20917,0.994401,0.27542,0.124671,0.1507490873336792,0.217223,1.3599,0.289405,0.721905,,,4.05319,0.0168397,-0.0123085,999,,,,,,,107.40000000000002,4.881818181818183,100,4.545454545454546,,,,,,,,,,,,,,,,,,,"Michel Otanez","22533",671305
"Casey Lawrence","SEA",0,1,1,4.98734,2,2,0,0,,9,40,11,5,5,2,2,,0,5,4.5664,2.04941,2.22815,1.51117,0.116161,0.0521332,0.0640275590121746,0.285734,1.39959,0.293044,0.687544,,,5.10302,0.0167133,0.0164444,999,,,,,,,17.400000000000006,1.933333333333334,23,2.5555555555555554,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Austin Warren","NYM",3,3,0,4.28176,44,0,0,1,,44,189,42,23,21,6,16,,3,40,8.14917,3.35286,2.43052,1.19728,0.210716,0.0866959,0.12402000278234482,0.245644,1.32174,0.288844,0.712351,,,4.35247,0.0165276,-0.0565174,999,,,,,,,169.60000000000002,3.854545454545455,169,3.840909090909091,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Tyler Ferguson","ATH",2,2,0,4.31097,42,0,0,1,,42,183,38,22,20,5,20,,3,41,8.80711,4.3779,2.01172,1.0136,0.224516,0.111604,0.11291218549013138,0.23676,1.38765,0.290429,0.711135,,,4.29833,0.0161778,-0.0240733,999,,,,,,,167.5,3.988095238095238,162,3.857142857142857,,,,,,,,,,,,,,,,,,,"Tyler Ferguson","19481",621053
"Danny Young","ATL",1,1,0,3.95498,20,0,0,1,,20,88,18,9,9,2,9,,3,21,9.59649,3.92412,2.44551,0.807865,0.24335,0.0995087,0.14384091645479202,0.232062,1.31901,0.299451,0.709409,,,3.89946,0.0152193,0.0322687,999,,,,,,,86.60000000000001,4.33,84,4.2,,,,,,,,,,,,,,,,,,,"Danny Young","18439",664849
"Craig Yoho","MIL",3,2,0,4.00674,42,0,0,1,,42,180,36,20,19,5,19,,3,44,9.33032,4.06119,2.29744,1.02357,0.241482,0.10511,0.1363728791475296,0.229556,1.31658,0.286962,0.720726,,,4.11055,0.0151746,0.0264961,999,,,,,,,181.70000000000002,4.326190476190477,171,4.071428571428571,,,,,,,,,,,,,,,,,,,"Craig Yoho","33248",684974
"Colin Holderman","CLE",2,2,0,4.01443,42,0,0,1,,42,182,39,20,19,5,18,,3,41,8.68748,3.80501,2.28317,0.991223,0.222215,0.0973275,0.12488753348588943,0.239332,1.34483,0.292352,0.721286,,,4.11025,0.0150964,0.00470779,999,,,,,,,170.9,4.069047619047619,168,4,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
